,time,temp_air,ghi,dni,dhi,lwr_u,wind_speed,rh,sp,azimuth,zenith,apparent_zenith
0,2022-01-01 00:00:00-03:00,22.18,0.0,0.0,0.0,351.22,1.45,89.21,97295.0,173.8509761995051,141.78551676043836,141.78551676043836
1,2022-01-01 01:00:00-03:00,21.86,0.0,0.0,0.0,348.45,1.37,91.37,97238.0,153.41089902693443,137.64464952880837,137.64464952880837
2,2022-01-01 02:00:00-03:00,21.54,0.0,0.0,0.0,345.67,1.29,93.54,97218.0,138.05641966794735,129.42346814388125,129.42346814388125
3,2022-01-01 03:00:00-03:00,21.22,0.0,0.0,0.0,342.89,1.22,95.7,97199.0,127.45946558918115,118.7490839876128,118.7490839876128
4,2022-01-01 04:00:00-03:00,20.9,0.0,0.0,0.0,340.12,1.14,97.87,97218.0,120.16180806912661,106.69361237105741,106.69361237105741
5,2022-01-01 05:00:00-03:00,21.22,0.0,0.0,0.0,393.85,0.28,97.6,97238.0,115.03488104688643,93.8459842811763,93.8459842811763
6,2022-01-01 06:00:00-03:00,21.52,42.0,65.87,30.0,407.45,0.28,96.15,97305.0,111.41198746240883,80.5278371163497,80.4373404022856
7,2022-01-01 07:00:00-03:00,22.33,280.0,489.52,80.0,407.25,0.62,90.9,97295.0,108.97372288307878,66.9272774549462,66.88979938024542
8,2022-01-01 08:00:00-03:00,23.84,352.0,148.21,261.0,398.85,1.59,78.8,97334.0,107.7080438550505,53.17068809105307,53.14918497051456
9,2022-01-01 09:00:00-03:00,25.47,405.0,65.01,354.0,406.65,1.66,71.3,97334.0,108.08177635021207,39.372990900147734,39.35974502466406
10,2022-01-01 10:00:00-03:00,26.88,589.0,154.11,449.0,403.25,1.79,67.2,97314.0,111.9953549368837,25.727327587279774,25.719550270881257
11,2022-01-01 11:00:00-03:00,27.87,346.0,2.05,344.0,413.65,2.14,63.9,97276.0,129.3035884409751,13.034664060321404,13.03094006177227
12,2022-01-01 12:00:00-03:00,28.35,735.0,223.0,515.0,421.45,2.28,62.7,97218.0,205.1657729133934,8.839621981875183,8.83712983512855
13,2022-01-01 13:00:00-03:00,28.67,853.0,463.97,419.0,426.85,2.41,62.8,97170.0,243.26707156288023,19.680458530379397,19.674690837238728
14,2022-01-01 14:00:00-03:00,28.99,686.0,302.14,436.0,423.05,2.34,61.6,97075.0,250.83523536975912,33.09262683289728,33.0821049256655
15,2022-01-01 15:00:00-03:00,28.31,584.0,344.8,353.0,418.25,2.97,63.75,97055.0,252.41563304234748,46.858741660934044,46.84153278805868
16,2022-01-01 16:00:00-03:00,26.67,446.0,424.31,245.0,417.45,2.62,68.6,97075.0,251.79819375508978,60.652696696665316,60.624148902362634
17,2022-01-01 17:00:00-03:00,24.54,251.0,408.61,148.0,411.85,2.14,75.3,97132.0,249.88022851043655,74.34239828886092,74.28630306851335
18,2022-01-01 18:00:00-03:00,24.41,42.0,0.0,42.0,412.85,2.34,75.1,97142.0,246.82544147785322,87.81346070012661,87.55507613333933
19,2022-01-01 19:00:00-03:00,24.06,0.0,0.0,0.0,408.25,2.14,76.8,97257.0,242.451595285311,100.91318985365712,100.91318985365712
20,2022-01-01 20:00:00-03:00,23.59,0.0,0.0,0.0,398.05,2.28,79.55,97295.0,236.26307356168888,113.39356143665432,113.39356143665432
21,2022-01-01 21:00:00-03:00,23.13,0.0,0.0,0.0,401.25,2.34,82.65,97353.0,227.3528141955391,124.81097987698585,124.81097987698585
22,2022-01-01 22:00:00-03:00,22.6,0.0,0.0,0.0,394.65,2.14,85.9,97401.0,214.3417353272696,134.34380901401113,134.34380901401113
23,2022-01-01 23:00:00-03:00,22.16,0.0,0.0,0.0,392.85,2.0,88.8,97410.0,196.0457530372901,140.58751815692628,140.58751815692628
24,2022-01-02 00:00:00-03:00,21.88,0.0,0.0,0.0,395.05,1.72,90.8,97382.0,174.00898898479795,141.88320106916737,141.88320106916737
25,2022-01-02 01:00:00-03:00,21.56,0.0,0.0,0.0,390.2,1.45,92.8,97343.0,153.49211961701326,137.77166869763806,137.77166869763806
26,2022-01-02 02:00:00-03:00,21.46,0.0,0.0,0.0,397.05,1.1,93.0,97314.0,138.07710101828349,129.56098614456405,129.56098614456405
27,2022-01-02 03:00:00-03:00,21.31,0.0,0.0,0.0,400.85,1.17,93.4,97314.0,127.4446689997207,118.88708073962654,118.88708073962654
28,2022-01-02 04:00:00-03:00,21.11,0.0,0.0,0.0,391.6,1.1,95.25,97353.0,120.12624368234702,106.82813747622552,106.82813747622552
29,2022-01-02 05:00:00-03:00,20.88,0.0,0.0,0.0,391.4,0.97,95.95,97382.0,114.98470225300326,93.97558412605736,93.97558412605736
30,2022-01-02 06:00:00-03:00,21.19,40.0,61.06,29.0,414.45,0.97,95.65,97468.0,111.34812664284743,80.65184915833197,80.56026890440408
31,2022-01-02 07:00:00-03:00,21.77,277.0,479.38,82.0,404.85,0.97,94.05,97525.0,108.89303051348406,67.04508290187599,67.00739544306205
32,2022-01-02 08:00:00-03:00,22.86,468.0,455.47,189.0,411.85,0.76,90.4,97554.0,107.60190507815048,53.281197540851394,53.259608481528716
33,2022-01-02 09:00:00-03:00,23.77,551.0,260.38,347.0,422.65,1.03,86.4,97583.0,107.92963329605504,39.473745753979706,39.4604524073747
34,2022-01-02 10:00:00-03:00,24.8,613.0,183.95,446.0,432.25,1.45,81.7,97554.0,111.73841946090084,25.81132421971465,25.803517668253818
35,2022-01-02 11:00:00-03:00,25.9,867.0,484.01,394.0,426.25,2.14,75.4,97525.0,128.7042538295351,13.070138168738112,13.066403596713684
36,2022-01-02 12:00:00-03:00,27.1,1007.0,744.75,272.0,417.65,2.62,65.7,97458.0,204.79664913697053,8.711347058464526,8.708892079458423
37,2022-01-02 13:00:00-03:00,27.85,926.0,628.08,338.0,418.65,2.76,58.85,97410.0,243.40791259179096,19.548409934401406,19.54268429566706
38,2022-01-02 14:00:00-03:00,28.17,798.0,538.3,352.0,411.45,2.69,56.1,97401.0,250.97367213323537,32.97420573998519,32.963731306896136
39,2022-01-02 15:00:00-03:00,28.35,651.0,519.9,302.0,421.85,2.76,54.35,97324.0,252.53881509692818,46.750571882219965,46.73342767859919
40,2022-01-02 16:00:00-03:00,25.62,492.0,606.11,204.0,419.65,2.34,66.65,97266.0,251.91303632170877,60.553697770893976,60.52526338435453
41,2022-01-02 17:00:00-03:00,25.9,280.0,607.44,126.0,404.45,2.62,62.45,97228.0,249.99324202654049,74.25283186752415,74.19705531007197
42,2022-01-02 18:00:00-03:00,25.41,7.0,0.0,7.0,409.65,2.48,63.45,97286.0,246.94253886329346,87.73462858842201,87.48075374117177
43,2022-01-02 19:00:00-03:00,24.75,0.0,0.0,0.0,407.65,2.48,67.1,97334.0,242.57899021571131,100.84760414321995,100.84760414321995
44,2022-01-02 20:00:00-03:00,24.01,0.0,0.0,0.0,401.65,2.62,72.25,97410.0,236.40796758870624,113.34551037115286,113.34551037115286
45,2022-01-02 21:00:00-03:00,23.48,0.0,0.0,0.0,400.65,2.48,76.55,97497.0,227.5228556403356,124.78751246688502,124.78751246688502
46,2022-01-02 22:00:00-03:00,22.93,0.0,0.0,0.0,387.45,2.0,80.2,97554.0,214.53929024855856,134.35556713552234,134.35556713552234
47,2022-01-02 23:00:00-03:00,22.38,0.0,0.0,0.0,383.6,1.66,83.55,97554.0,196.24964763352438,140.64587875872962,140.64587875872962
48,2022-01-03 00:00:00-03:00,21.82,0.0,0.0,0.0,385.6,1.52,87.35,97516.0,174.16456920985638,141.98803533417566,141.98803533417566
49,2022-01-03 01:00:00-03:00,21.39,0.0,0.0,0.0,380.2,1.45,90.0,97449.0,153.56701136475863,137.90475812673662,137.90475812673662
50,2022-01-03 02:00:00-03:00,21.19,0.0,0.0,0.0,396.45,1.17,91.55,97410.0,138.08996804703668,129.70307879713965,129.70307879713965
51,2022-01-03 03:00:00-03:00,21.16,0.0,0.0,0.0,406.05,0.9,91.95,97401.0,127.42195304682241,119.02829844357028,119.02829844357028
52,2022-01-03 04:00:00-03:00,21.11,0.0,0.0,0.0,407.65,0.97,93.0,97391.0,120.08299682330676,106.96479174023742,106.96479174023742
53,2022-01-03 05:00:00-03:00,21.2,0.0,0.0,0.0,416.65,1.03,92.6,97439.0,114.92698735543951,94.10643372820348,94.10643372820348
54,2022-01-03 06:00:00-03:00,21.25,23.0,5.62,22.0,416.25,0.97,92.95,97487.0,111.27662430244544,80.77637301646963,80.68368015404997
55,2022-01-03 07:00:00-03:00,21.65,54.0,0.0,54.0,419.25,1.03,91.9,97554.0,108.804231111447,67.16274188296836,67.12484334715379
56,2022-01-03 08:00:00-03:00,22.15,260.0,36.0,238.0,416.65,1.1,90.55,97602.0,107.48666384522278,53.39092398667579,53.36924916580525
57,2022-01-03 09:00:00-03:00,22.79,351.0,30.67,327.0,421.05,1.24,88.2,97612.0,107.76649855929179,39.57302828980062,39.559688032967095
58,2022-01-03 10:00:00-03:00,23.0,484.0,60.62,429.0,423.25,1.38,86.7,97650.0,111.46686946651454,25.892960021157904,25.885125017063316
59,2022-01-03 11:00:00-03:00,23.07,194.0,0.0,194.0,420.85,1.38,85.3,97621.0,128.0837900599613,13.101769924772327,13.098025922008446
60,2022-01-03 12:00:00-03:00,22.93,242.0,0.0,242.0,416.45,1.38,84.45,97602.0,204.44550491755558,8.577182595789523,8.574766464333209
61,2022-01-03 13:00:00-03:00,23.75,257.0,0.0,257.0,410.05,1.52,77.65,97535.0,243.57300364030394,19.414978244308728,19.409295031530434
62,2022-01-03 14:00:00-03:00,23.97,121.0,0.0,121.0,403.65,1.59,75.05,97449.0,251.12699217330186,32.85611886076953,32.84569164284626
63,2022-01-03 15:00:00-03:00,25.33,379.0,44.6,349.0,399.65,2.14,66.15,97372.0,252.67276960867946,46.64364755715774,46.62656702783891
64,2022-01-03 16:00:00-03:00,25.76,163.0,0.0,163.0,404.65,2.69,61.55,97324.0,252.03657729449122,60.45662300776156,60.428299171920656
65,2022-01-03 17:00:00-03:00,25.53,29.0,0.0,29.0,397.85,2.69,61.0,97305.0,250.11381771354309,74.16579884077808,74.11032881316683
66,2022-01-03 18:00:00-03:00,24.69,29.0,0.0,29.0,395.65,2.28,64.5,97353.0,247.06656968442175,87.65894238555767,87.40927238550091
67,2022-01-03 19:00:00-03:00,23.87,0.0,0.0,0.0,391.25,2.14,69.4,97401.0,242.71298276902658,100.78582849458029,100.78582849458029
68,2022-01-03 20:00:00-03:00,22.96,0.0,0.0,0.0,374.0,1.93,75.7,97449.0,236.55924674523996,113.30202611375945,113.30202611375945
69,2022-01-03 21:00:00-03:00,22.21,0.0,0.0,0.0,368.8,1.72,81.75,97516.0,227.69892911015046,124.76948804706157,124.76948804706157
70,2022-01-03 22:00:00-03:00,21.58,0.0,0.0,0.0,367.25,1.31,87.0,97525.0,214.7418087662016,134.37372220911982,134.37372220911982
71,2022-01-03 23:00:00-03:00,21.0,0.0,0.0,0.0,369.6,0.97,91.6,97535.0,196.45571153326821,140.7113970859455,140.7113970859455
72,2022-01-04 00:00:00-03:00,20.73,0.0,0.0,0.0,378.4,0.55,93.95,97487.0,174.31762875666072,142.0999831203065,142.0999831203065
73,2022-01-04 01:00:00-03:00,20.85,0.0,0.0,0.0,381.0,0.21,93.1,97430.0,153.63545297776363,138.04385297024146,138.04385297024146
74,2022-01-04 02:00:00-03:00,20.79,0.0,0.0,0.0,399.45,0.21,93.65,97382.0,138.09492104589708,129.8496551906623,129.8496551906623
75,2022-01-04 03:00:00-03:00,20.74,0.0,0.0,0.0,410.85,0.14,95.5,97362.0,127.3912585427185,119.17263288057805,119.17263288057805
76,2022-01-04 04:00:00-03:00,20.87,0.0,0.0,0.0,416.25,0.34,96.3,97382.0,120.03204290649336,107.10346786114928,107.10346786114928
77,2022-01-04 05:00:00-03:00,20.93,0.0,0.0,0.0,412.85,0.28,96.05,97401.0,114.86173847970974,94.23842888630361,94.23842888630361
78,2022-01-04 06:00:00-03:00,21.11,36.0,45.44,28.0,414.25,0.48,95.15,97449.0,111.19750528657767,80.90131165419052,80.80747687417787
79,2022-01-04 07:00:00-03:00,21.77,232.0,265.38,125.0,412.65,1.24,90.95,97478.0,108.70737288890194,67.2801681876888,67.24205701726012
80,2022-01-04 08:00:00-03:00,23.05,403.0,268.99,239.0,391.2,2.14,81.5,97516.0,107.3623980955191,53.49979694333967,53.4780365990494
81,2022-01-04 09:00:00-03:00,24.35,660.0,522.11,252.0,398.45,2.41,73.75,97478.0,107.59249509559561,39.67079277522233,39.65740619579918
82,2022-01-04 10:00:00-03:00,25.3,858.0,678.24,243.0,414.05,2.69,68.0,97449.0,111.18089435003759,25.972235673886573,25.96437300252046
83,2022-01-04 11:00:00-03:00,26.38,772.0,311.13,468.0,410.05,2.76,62.6,97391.0,127.44213242870228,13.129665058142763,13.125912736702972
84,2022-01-04 12:00:00-03:00,27.17,921.0,537.63,390.0,410.25,2.83,58.7,97353.0,204.1129152034186,8.437141382875367,8.434765771967932
85,2022-01-04 13:00:00-03:00,27.29,793.0,347.65,467.0,416.85,3.03,58.25,97286.0,243.7628516960068,19.28033090006508,19.27469043016349
86,2022-01-04 14:00:00-03:00,27.35,674.0,276.87,444.0,416.85,3.17,59.5,97257.0,251.29528591358962,32.738519700030324,32.72813937910386
87,2022-01-04 15:00:00-03:00,26.6,658.0,532.72,299.0,419.65,2.62,63.1,97199.0,252.81749243127385,46.538102288173526,46.52108436964613
88,2022-01-04 16:00:00-03:00,25.75,369.0,192.48,277.0,412.85,3.31,67.4,97151.0,252.1687798725843,60.36158880219142,60.33337257301624
89,2022-01-04 17:00:00-03:00,24.8,249.0,378.47,152.0,407.85,3.17,70.8,97180.0,250.24190267467378,74.08139965691456,74.02622399008892
90,2022-01-04 18:00:00-03:00,23.95,14.0,0.0,14.0,407.85,2.76,74.0,97170.0,247.19747006813913,87.58648634115107,87.34073122194256
91,2022-01-04 19:00:00-03:00,23.24,0.0,0.0,0.0,395.8,2.28,77.5,97209.0,242.85349988811538,100.7279294112181,100.7279294112181
92,2022-01-04 20:00:00-03:00,22.7,0.0,0.0,0.0,396.45,2.14,80.7,97343.0,236.71683078494698,113.26315476237578,113.26315476237578
93,2022-01-04 21:00:00-03:00,22.25,0.0,0.0,0.0,389.6,1.79,83.85,97391.0,227.880953040367,124.7569292742295,124.7569292742295
94,2022-01-04 22:00:00-03:00,21.92,0.0,0.0,0.0,393.45,1.38,86.1,97449.0,214.9492201732067,134.39827262066717,134.39827262066717
95,2022-01-04 23:00:00-03:00,21.63,0.0,0.0,0.0,390.6,1.1,87.9,97420.0,196.66388495683705,140.7840518279608,140.7840518279608
96,2022-01-05 00:00:00-03:00,21.34,0.0,0.0,0.0,386.8,1.24,89.15,97401.0,174.4680738320801,142.21900393752037,142.21900393752037
97,2022-01-05 01:00:00-03:00,21.02,0.0,0.0,0.0,386.8,1.24,90.25,97353.0,153.6973176515413,138.18888289838154,138.18888289838154
98,2022-01-05 02:00:00-03:00,20.78,0.0,0.0,0.0,387.2,1.03,90.9,97305.0,138.09185845033096,130.00061847047542,130.00061847047542
99,2022-01-05 03:00:00-03:00,20.63,0.0,0.0,0.0,389.4,0.9,91.4,97324.0,127.35252743555185,119.3199744334826,119.3199744334826
100,2022-01-05 04:00:00-03:00,20.67,0.0,0.0,0.0,400.85,0.76,93.25,97324.0,119.97336005156086,107.24405408001,107.24405408001
101,2022-01-05 05:00:00-03:00,20.67,0.0,0.0,0.0,400.05,0.62,93.6,97391.0,114.78896119132423,94.37146195742501,94.37146195742501
102,2022-01-05 06:00:00-03:00,20.86,29.0,22.99,25.0,410.85,0.83,92.75,97391.0,111.1107982287059,81.026565599353,80.93155940031498
103,2022-01-05 07:00:00-03:00,21.83,236.0,288.99,120.0,408.25,1.59,86.3,97468.0,108.6025079995668,67.39727418408367,67.35894896486951
104,2022-01-05 08:00:00-03:00,23.6,512.0,651.04,116.0,395.65,2.48,75.1,97478.0,107.22918964666138,53.60774558654267,53.58590001928848
105,2022-01-05 09:00:00-03:00,24.71,623.0,425.4,291.0,405.25,2.62,68.55,97468.0,107.40774904784831,39.76699439693721,39.75356210909129
106,2022-01-05 10:00:00-03:00,25.75,660.0,252.69,431.0,398.85,2.9,62.6,97439.0,110.88068364653952,26.04915438121757,26.041264829927464
107,2022-01-05 11:00:00-03:00,26.96,766.0,301.93,471.0,398.85,2.97,57.0,97391.0,126.77920855093925,13.153934760591213,13.150175200111747
108,2022-01-05 12:00:00-03:00,27.76,470.0,21.25,449.0,402.65,2.9,53.1,97334.0,203.79957695520275,8.291243575910087,8.288910149589796
109,2022-01-05 13:00:00-03:00,28.48,681.0,185.4,507.0,414.25,2.9,49.55,97257.0,243.97797084931383,19.144649055226637,19.139051586510462
110,2022-01-05 14:00:00-03:00,28.58,811.0,563.83,342.0,408.05,3.03,48.45,97151.0,251.47863354150604,32.62156963351564,32.61123582970638
111,2022-01-05 15:00:00-03:00,28.73,426.0,82.94,370.0,417.25,3.1,47.0,97065.0,252.97297040472435,46.43407467948331,46.41711823767166
112,2022-01-05 16:00:00-03:00,27.99,500.0,619.6,203.0,412.45,3.24,49.9,97065.0,252.3095998612163,60.2687148191316,60.240603163304684
113,2022-01-05 17:00:00-03:00,26.91,110.0,3.88,109.0,409.25,3.45,55.15,97094.0,250.3774377708752,73.99973677471861,73.94484325326427
114,2022-01-05 18:00:00-03:00,25.55,8.0,0.0,8.0,393.25,3.1,61.85,97132.0,247.33517070886245,87.51734567498931,87.27522897876212
115,2022-01-05 19:00:00-03:00,24.43,0.0,0.0,0.0,388.0,3.03,68.3,97180.0,243.00046370504938,100.67397342787211,100.67397342787211
116,2022-01-05 20:00:00-03:00,23.49,0.0,0.0,0.0,378.6,2.62,74.65,97295.0,236.8806352033219,113.22894155634506,113.22894155634506
117,2022-01-05 21:00:00-03:00,22.71,0.0,0.0,0.0,374.2,2.34,80.45,97314.0,228.0688421440889,124.74985708849944,124.74985708849944
118,2022-01-05 22:00:00-03:00,22.06,0.0,0.0,0.0,367.25,2.0,85.65,97362.0,215.16145033909893,134.42921421202718,134.42921421202718
119,2022-01-05 23:00:00-03:00,21.65,0.0,0.0,0.0,374.4,1.72,88.85,97372.0,196.87410378102715,140.86381822675682,140.86381822675682
120,2022-01-06 00:00:00-03:00,21.38,0.0,0.0,0.0,382.6,1.52,90.65,97372.0,174.61580379541806,142.34505244096965,142.34505244096965
121,2022-01-06 01:00:00-03:00,21.26,0.0,0.0,0.0,393.25,1.17,91.55,97295.0,153.75247255394333,138.3397710912772,138.3397710912772
122,2022-01-06 02:00:00-03:00,20.81,0.0,0.0,0.0,373.6,1.03,93.85,97266.0,138.0806769247999,130.15586481184252,130.15586481184252
123,2022-01-06 03:00:00-03:00,20.18,0.0,0.0,0.0,369.0,0.62,97.3,97257.0,127.30570318311447,119.4702071287341,119.4702071287341
124,2022-01-06 04:00:00-03:00,20.47,0.0,0.0,0.0,379.8,0.14,96.05,97257.0,119.90692956161871,107.38643329833697,107.38643329833697
125,2022-01-06 05:00:00-03:00,20.47,0.0,0.0,0.0,390.0,0.28,95.8,97314.0,114.70866501861894,94.50542103793289,94.50542103793289
126,2022-01-06 06:00:00-03:00,20.54,41.0,93.07,25.0,395.85,0.41,95.8,97343.0,111.01653611360052,81.15203217521602,81.05582492587013
127,2022-01-06 07:00:00-03:00,21.52,201.0,160.15,137.0,405.05,0.55,89.1,97401.0,108.4896931688732,67.51397008668184,67.47542955777904
128,2022-01-06 08:00:00-03:00,23.44,467.0,472.94,180.0,393.6,1.52,75.85,97449.0,107.0871249571145,53.71469804957459,53.6927676241431
129,2022-01-06 09:00:00-03:00,24.8,661.0,532.42,246.0,389.0,1.86,67.8,97430.0,107.2123908119193,39.861588576695496,39.84811122121603
130,2022-01-06 10:00:00-03:00,25.75,517.0,86.12,439.0,401.65,2.07,62.6,97420.0,110.5664290142015,26.12372122251673,26.115805579905178
131,2022-01-06 11:00:00-03:00,26.81,583.0,91.09,494.0,416.45,2.41,58.2,97391.0,126.09494398623832,13.174695427763083,13.170929673781458
132,2022-01-06 12:00:00-03:00,27.21,309.0,0.0,309.0,424.25,2.41,57.2,97314.0,203.50632672924257,8.139517675478857,8.137228086411795
133,2022-01-06 13:00:00-03:00,27.77,828.0,407.75,445.0,413.85,2.48,54.9,97257.0,244.2188789651825,19.008128649243844,19.00257437712314
134,2022-01-06 14:00:00-03:00,27.9,422.0,26.41,400.0,411.85,2.55,54.3,97199.0,251.67710295607174,32.50543850799808,32.49515077698109
135,2022-01-06 15:00:00-03:00,27.86,598.0,365.14,351.0,413.45,2.48,54.4,97161.0,253.13918005544963,46.33170881622724,46.314812644199144
136,2022-01-06 16:00:00-03:00,27.24,266.0,35.37,249.0,415.65,2.34,57.7,97161.0,252.45898469250812,60.1781244146663,60.15011420672033
137,2022-01-06 17:00:00-03:00,26.55,146.0,27.04,139.0,411.85,2.21,60.95,97161.0,250.52035678617938,73.92091504165725,73.86629139179348
138,2022-01-06 18:00:00-03:00,25.62,33.0,0.0,33.0,404.85,2.14,65.5,97199.0,247.4795960865409,87.45160690973884,87.21286436087482
139,2022-01-06 19:00:00-03:00,24.81,0.0,0.0,0.0,406.85,2.48,70.45,97209.0,243.15379074514735,100.62402739072506,100.62402739072506
140,2022-01-06 20:00:00-03:00,23.98,0.0,0.0,0.0,399.25,2.48,76.55,97305.0,237.05057036606743,113.19943108135254,113.19943108135254
141,2022-01-06 21:00:00-03:00,23.15,0.0,0.0,0.0,386.45,2.21,82.8,97362.0,228.26250640151818,124.74829080460924,124.74829080460924
142,2022-01-06 22:00:00-03:00,22.45,0.0,0.0,0.0,379.85,1.79,87.95,97410.0,215.3784205361368,134.46654019280683,134.46654019280683
143,2022-01-06 23:00:00-03:00,21.99,0.0,0.0,0.0,382.6,1.24,91.35,97430.0,197.0862983149989,140.95066773611308,140.95066773611308
144,2022-01-07 00:00:00-03:00,21.4,0.0,0.0,0.0,381.0,0.9,93.75,97401.0,174.7607101385912,142.4780778220464,142.4780778220464
145,2022-01-07 01:00:00-03:00,21.09,0.0,0.0,0.0,384.4,0.76,95.1,97343.0,153.8007783546111,138.49643346354932,138.49643346354932
146,2022-01-07 02:00:00-03:00,21.07,0.0,0.0,0.0,399.25,0.76,95.35,97286.0,138.06127140995517,130.31528264153718,130.31528264153718
147,2022-01-07 03:00:00-03:00,20.79,0.0,0.0,0.0,395.05,0.41,98.05,97266.0,127.25073102483373,119.62320792743566,119.62320792743566
148,2022-01-07 04:00:00-03:00,20.95,0.0,0.0,0.0,385.4,0.28,94.6,97286.0,119.83273625319794,107.53048243915956,107.53048243915956
149,2022-01-07 05:00:00-03:00,20.88,0.0,0.0,0.0,407.45,0.34,95.8,97334.0,114.62086378632307,94.6401893762363,94.6401893762363
150,2022-01-07 06:00:00-03:00,21.15,39.0,88.33,24.0,412.45,0.21,94.45,97372.0,110.914756607264,81.27760494825917,81.18016696384345
151,2022-01-07 07:00:00-03:00,21.82,271.0,495.19,74.0,410.85,0.41,90.7,97420.0,108.36899003288306,67.63016342449572,67.59140648945407
152,2022-01-07 08:00:00-03:00,22.97,129.0,0.0,129.0,388.2,1.38,84.0,97420.0,106.93629550840689,53.820580894768575,53.79856604272197
153,2022-01-07 09:00:00-03:00,24.76,193.0,0.0,193.0,389.8,2.07,74.15,97449.0,107.0065555627229,39.95453043089453,39.94100867553618
154,2022-01-07 10:00:00-03:00,25.74,424.0,28.72,398.0,407.45,2.41,69.1,97401.0,110.23832532546999,26.19594258757767,26.18800164296458
155,2022-01-07 11:00:00-03:00,26.33,771.0,310.14,468.0,402.65,2.55,66.2,97401.0,125.38926604999,13.192068296530806,13.188297358929859
156,2022-01-07 12:00:00-03:00,27.32,927.0,550.13,383.0,414.05,2.55,61.45,97324.0,203.23416141337316,7.982001124402586,7.979757011322192
157,2022-01-07 13:00:00-03:00,28.08,676.0,178.71,508.0,417.65,2.62,57.3,97266.0,244.48609477969057,18.870981136279738,18.86547018878497
158,2022-01-07 14:00:00-03:00,28.14,940.0,943.71,153.0,421.25,2.55,56.2,97209.0,251.89074831605637,32.39030495424146,32.38006278440926
159,2022-01-07 15:00:00-03:00,28.04,716.0,709.76,235.0,421.05,2.48,56.3,97123.0,253.31608685112474,46.231154509123556,46.21431732465271
160,2022-01-07 16:00:00-03:00,28.3,481.0,529.07,226.0,403.45,2.48,53.5,97113.0,252.61687296423096,60.08994486661513,60.062032885733885
161,2022-01-07 17:00:00-03:00,27.68,318.0,872.64,91.0,399.05,2.55,55.6,97123.0,250.67058609944942,73.84504192371249,73.7906758001624
162,2022-01-07 18:00:00-03:00,26.66,47.0,0.0,47.0,396.85,2.28,59.8,97161.0,247.63066420250925,87.38935810561357,87.15373635439798
163,2022-01-07 19:00:00-03:00,25.63,0.0,0.0,0.0,400.45,2.34,65.6,97161.0,243.31339168486483,100.57815869569079,100.57815869569079
164,2022-01-07 20:00:00-03:00,24.63,0.0,0.0,0.0,389.4,2.21,72.65,97247.0,237.22654124879256,113.17466751070415,113.17466751070415
165,2022-01-07 21:00:00-03:00,23.7,0.0,0.0,0.0,381.2,2.14,79.55,97334.0,228.46185073403169,124.75224834469833,124.75224834469833
166,2022-01-07 22:00:00-03:00,22.95,0.0,0.0,0.0,376.45,2.0,85.8,97410.0,215.6000469966978,134.51024133795232,134.51024133795232
167,2022-01-07 23:00:00-03:00,22.32,0.0,0.0,0.0,378.2,1.86,90.45,97391.0,197.30039271029955,141.0445681386779,141.0445681386779
168,2022-01-08 00:00:00-03:00,21.98,0.0,0.0,0.0,391.6,1.72,92.6,97353.0,174.9026757816457,142.61802379411478,142.61802379411478
169,2022-01-08 01:00:00-03:00,21.9,0.0,0.0,0.0,409.45,1.24,93.05,97305.0,153.84208871275587,138.65877853177548,138.65877853177548
170,2022-01-08 02:00:00-03:00,21.78,0.0,0.0,0.0,410.65,0.97,93.6,97266.0,138.0335349078307,130.4787524883539,130.4787524883539
171,2022-01-08 03:00:00-03:00,21.66,0.0,0.0,0.0,409.05,0.62,93.95,97218.0,127.18755787219686,119.77884660538831,119.77884660538831
172,2022-01-08 04:00:00-03:00,21.36,0.0,0.0,0.0,406.45,0.28,93.55,97238.0,119.75076833477476,107.67607235146494,107.67607235146494
173,2022-01-08 05:00:00-03:00,20.92,0.0,0.0,0.0,385.8,0.28,95.4,97295.0,114.52557544189841,94.77564528568126,94.77564528568126
174,2022-01-08 06:00:00-03:00,20.85,37.0,77.5,24.0,384.4,0.21,95.7,97324.0,110.805501813695,81.4031736325634,81.30447526201336
175,2022-01-08 07:00:00-03:00,21.92,187.0,126.25,137.0,393.05,0.14,87.8,97391.0,108.24046480826144,67.7457589212593,67.7067846599009
176,2022-01-08 08:00:00-03:00,23.17,488.0,566.19,146.0,385.2,0.83,79.1,97401.0,106.77679736183086,53.92531894965714,53.90322017193616
177,2022-01-08 09:00:00-03:00,24.35,675.0,578.74,225.0,413.05,1.38,74.85,97420.0,106.79038266698046,40.04577452899764,40.032209068932524
178,2022-01-08 10:00:00-03:00,25.73,771.0,466.43,349.0,408.05,2.21,67.85,97382.0,109.89657000633599,26.265825804763033,26.25786034777432
179,2022-01-08 11:00:00-03:00,26.84,954.0,688.87,281.0,410.45,2.69,63.15,97305.0,124.66210409143542,13.206178974161077,13.202403825761536
180,2022-01-08 12:00:00-03:00,27.09,1042.0,835.96,215.0,419.25,2.97,64.35,97247.0,202.98426247924328,7.818740145547224,7.816543130765268
181,2022-01-08 13:00:00-03:00,27.39,891.0,535.68,387.0,424.05,3.03,65.55,97180.0,244.78013624472476,18.733433583212303,18.727966016518295
182,2022-01-08 14:00:00-03:00,27.66,697.0,311.38,437.0,417.45,2.9,64.6,97123.0,252.11960978644447,32.27635618925151,32.266158998973715
